game_id,timestamp,seed,winner,turns_played,human_life_end,ai_life_end,human_cards_drawn,ai_cards_drawn,human_resources_played,ai_resources_played,human_units_played,ai_units_played,human_attackers_declared,ai_attackers_declared,human_unblocked_attacks,ai_unblocked_attacks,normal_blocks,multi_blocks,unit_combats,dice_comparisons,human_units_destroyed,ai_units_destroyed,mutual_destructions,combats_without_destruction,human_player_damage_dealt,ai_player_damage_dealt,human_unit_damage_dealt,ai_unit_damage_dealt,avg_dice_comparisons_per_combat,start_player
game-20260803-011345-287509811219,2026-08-03T01:13:45,287509811219,Spieler,1,20,20,1,0,0,0,2,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1.00,1,2,0,0,0,0,0,0,0.00,Gegner
game-20260803-011740-50444750370,2026-08-03T01:17:40,50444750370,Spieler,1,20,19,0,0,0,0,3,0,1,0,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0.00,Spieler
game-20260803-011740-624832265538,2026-08-03T01:17:40,624832265538,Spieler,1,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0.00,Spieler
game-20260803-011740-781096450498,2026-08-03T01:17:40,781096450498,Spieler,1,19,19,0,0,0,0,3,0,2,0,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1.00,1,2,0,0,0,0,0,0,0.00,Spieler
game-20260803-011740-171532546499,2026-08-03T01:17:40,171532546499,Spieler,1,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0.00,Gegner
game-20260803-011740-291414757855,2026-08-03T01:17:40,291414757855,Spieler,1,20,17,0,0,0,0,4,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1.00,1,2,3,0,0,0,0,0,0.00,Spieler
game-20260803-011740-566514532171,2026-08-03T01:17:40,566514532171,Spieler,1,20,20,0,0,0,0,2,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1.00,1,2,2,0,0,0,0,0,0.00,Spieler
game-20260803-011740-533791162833,2026-08-03T01:17:40,533791162833,Spieler,1,20,18,0,0,0,0,2,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,1,1.00,1,2,0,0,0,0,0,0,0.00,Spieler
game-20260803-011740-472821144671,2026-08-03T01:17:40,472821144671,Spieler,1,18,20,2,0,0,0,2,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1.00,1,2,0,0,2,0,2,0,0.00,Spieler
game-20260803-011740-623196579852,2026-08-03T01:17:40,623196579852,Spieler,1,20,20,2,0,0,0,2,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1.00,1,2,0,0,0,0,0,0,0.00,Spieler
game-20260803-011740-204009807744,2026-08-03T01:17:40,204009807744,Spieler,1,20,20,1,0,0,0,2,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1.00,1,2,0,0,0,0,0,0,0.00,Spieler
